# Date	real
08/05/26	16.04
08/05/26	16.03
08/05/26	15.96
08/05/26	15.90
08/05/26	15.88
08/05/26	15.88
08/05/26	15.86
08/05/26	15.89
08/05/26	15.85
08/05/26	15.85
