# Date	real
08/06/26	1588.03
08/06/26	1587.97
08/06/26	1588.24
08/06/26	1588.12
08/06/26	1588.12
08/06/26	1588.12
08/06/26	1588.04
08/06/26	1587.98
08/06/26	1587.94
08/06/26	1587.88
