# Date	real
08/05/26	33.41
08/05/26	33.51
08/05/26	33.44
08/05/26	33.45
08/05/26	33.42
08/05/26	33.39
08/05/26	33.35
08/05/26	33.41
08/05/26	33.41
08/05/26	33.36
