# Date	real
06/02/26	145.7
06/02/26	140.6
06/02/26	140.7
06/02/26	141.4
06/02/26	140.7
06/02/26	141.2
06/02/26	141.0
06/02/26	141.6
06/02/26	140.6
06/02/26	140.7
07/19/26	141.7
07/19/26	142.5
07/19/26	143.6
07/19/26	142.0
07/19/26	142.0
07/19/26	141.6
07/19/26	142.0
07/19/26	141.2
07/19/26	141.6
07/19/26	141.2
07/21/26	142.9
07/21/26	144.2
07/21/26	142.7
07/21/26	142.1
07/21/26	142.8
07/21/26	144.2
07/21/26	143.8
07/21/26	143.4
07/21/26	143.6
07/21/26	143.2
07/26/26	143.3
07/26/26	143.3
07/26/26	142.5
07/26/26	143.1
07/26/26	143.4
07/26/26	142.4
07/26/26	143.0
07/26/26	143.3
07/26/26	142.2
07/26/26	140.9
07/27/26	142.0
07/27/26	142.8
07/27/26	141.4
07/27/26	141.6
07/27/26	141.6
07/27/26	142.0
07/27/26	141.3
07/27/26	141.0
07/27/26	141.4
07/27/26	141.5
