# Date	real
06/02/26	142.4
06/02/26	143.4
06/02/26	141.8
06/02/26	141.9
06/02/26	141.6
06/02/26	142.0
06/02/26	143.1
06/02/26	142.3
06/02/26	142.4
06/02/26	141.6
07/19/26	141.9
07/19/26	140.7
07/19/26	141.1
07/19/26	142.2
07/19/26	142.1
07/19/26	141.1
07/19/26	142.6
07/19/26	141.3
07/19/26	142.3
07/19/26	141.3
07/21/26	143.2
07/21/26	142.3
07/21/26	143.5
07/21/26	142.9
07/21/26	144.2
07/21/26	143.6
07/21/26	144.0
07/21/26	143.7
07/21/26	143.0
07/21/26	143.8
07/26/26	142.9
07/26/26	142.6
07/26/26	142.5
07/26/26	142.8
07/26/26	144.2
07/26/26	141.7
07/26/26	142.5
07/26/26	142.2
07/26/26	144.4
07/26/26	142.5
07/27/26	141.4
07/27/26	142.4
07/27/26	141.2
07/27/26	141.8
07/27/26	143.9
07/27/26	141.7
07/27/26	141.7
07/27/26	143.0
07/27/26	142.8
07/27/26	141.5
