# Date	real
06/01/26	121.8
06/01/26	121.7
06/01/26	121.6
06/01/26	121.4
06/01/26	121.5
06/01/26	121.5
06/01/26	121.5
06/01/26	121.9
06/01/26	122.4
06/01/26	121.8
07/19/26	120.6
07/19/26	120.8
07/19/26	120.7
07/19/26	120.5
07/19/26	120.7
07/19/26	121.2
07/19/26	121.9
07/19/26	121.1
07/19/26	120.9
07/19/26	120.9
07/21/26	120.9
07/21/26	120.9
07/21/26	120.5
07/21/26	120.6
07/21/26	120.8
07/21/26	122.0
07/21/26	120.4
07/21/26	121.3
07/21/26	120.6
07/21/26	122.3
07/26/26	232.2
07/26/26	233.8
07/26/26	232.8
07/26/26	243.3
07/26/26	232.3
07/26/26	233.8
07/26/26	232.5
07/26/26	241.3
07/26/26	157.2
07/26/26	225.5
07/26/26	241.6
07/26/26	241.4
07/26/26	241.3
07/26/26	194.4
07/26/26	239.7
07/26/26	239.6
07/26/26	196.9
07/26/26	239.9
07/26/26	225.7
07/26/26	215.2
07/27/26	120.6
07/27/26	120.4
07/27/26	120.8
07/27/26	120.8
07/27/26	121.3
07/27/26	120.3
07/27/26	120.7
07/27/26	121.7
07/27/26	120.6
07/27/26	121.1
