# Date	real
07/19/26	402.5
07/19/26	402.6
07/19/26	402.4
07/19/26	402.2
07/19/26	402.4
07/19/26	401.9
07/19/26	402.4
07/19/26	404.7
07/19/26	402.2
07/19/26	402.4
07/21/26	407.3
07/21/26	403.2
07/21/26	403.1
07/21/26	402.9
07/21/26	402.8
07/21/26	404.3
07/21/26	402.6
07/21/26	402.8
07/21/26	403.0
07/21/26	402.7
07/26/26	402.3
07/26/26	402.3
07/26/26	403.0
07/26/26	402.4
07/26/26	402.1
07/26/26	402.4
07/26/26	402.3
07/26/26	402.4
07/26/26	402.3
07/26/26	402.5
07/27/26	402.5
07/27/26	402.4
07/27/26	402.3
07/27/26	404.1
07/27/26	402.4
07/27/26	402.4
07/27/26	402.5
07/27/26	402.6
07/27/26	402.6
07/27/26	402.5
