# Date	real
08/05/26	16.75
08/05/26	16.77
08/05/26	16.77
08/05/26	16.77
08/05/26	16.77
08/05/26	16.78
08/05/26	16.78
08/05/26	16.78
08/05/26	16.78
08/05/26	16.78
