# Date  real
07/25/26        8.999
07/25/26        10.05
07/25/26        9.84
07/25/26        9.099
07/25/26        9.715
07/25/26        10.29
07/25/26        10.38
07/25/26        9.849
07/25/26        9.604
07/25/26        9.191
