# Date  real
07/24/26        13.06
07/24/26        13.17
07/24/26        12.9
07/24/26        12.76
07/24/26        12.77
07/24/26        12.76
07/24/26        12.85
07/24/26        12.89
07/24/26        12.69
07/24/26        12.82
