# Date	real
07/19/26	119.7
07/19/26	119.6
07/19/26	119.9
07/19/26	119.6
07/19/26	119.7
07/19/26	119.9
07/19/26	119.6
07/19/26	119.8
07/19/26	120.0
07/19/26	120.2
07/20/26	120.0
07/20/26	119.6
07/20/26	119.5
07/20/26	119.8
07/20/26	119.6
07/20/26	119.5
07/20/26	119.6
07/20/26	119.7
07/20/26	119.9
07/20/26	119.6
07/26/26	119.4
07/26/26	119.1
07/26/26	119.3
07/26/26	119.7
07/26/26	119.7
07/26/26	119.2
07/26/26	119.4
07/26/26	119.6
07/26/26	119.3
07/26/26	119.4
07/26/26	119.5
07/26/26	119.3
07/26/26	119.5
07/26/26	119.5
07/26/26	119.5
07/26/26	119.4
07/26/26	119.4
07/26/26	119.5
07/26/26	131.8
07/26/26	131.4
07/26/26	132.1
07/26/26	131.9
07/26/26	131.8
07/26/26	131.4
07/26/26	132.0
07/26/26	131.3
07/26/26	132.0
07/26/26	131.5
07/26/26	213.0
07/26/26	203.7
07/26/26	188.5
07/26/26	202.4
07/26/26	203.3
07/26/26	202.6
07/26/26	201.5
07/26/26	202.3
07/26/26	202.4
07/26/26	203.9
