# Date	real
07/19/26	402.7
07/19/26	402.8
07/19/26	402.9
07/19/26	403.0
07/19/26	402.5
07/19/26	410.3
07/19/26	411.6
07/19/26	405.1
07/19/26	402.9
07/19/26	402.3
07/21/26	403.2
07/21/26	403.8
07/21/26	403.4
07/21/26	403.4
07/21/26	403.3
07/21/26	403.3
07/21/26	403.3
07/21/26	405.0
07/21/26	403.3
07/21/26	403.5
07/26/26	402.9
07/26/26	402.8
07/26/26	402.9
07/26/26	402.9
07/26/26	402.8
07/26/26	512.1
07/27/26	403.0
07/27/26	403.0
07/27/26	403.3
07/27/26	402.8
07/27/26	403.2
07/27/26	403.0
07/27/26	402.5
07/27/26	402.9
07/27/26	403.0
07/27/26	402.7
