# Date	real
06/01/26	0.01959
06/01/26	0.01846
06/01/26	0.0193
06/01/26	0.01853
06/01/26	0.01775
06/01/26	0.01764
06/01/26	0.01772
06/01/26	0.01864
06/01/26	0.01852
06/01/26	0.01868
07/19/26	0.01878
07/19/26	0.01776
07/19/26	0.01761
07/19/26	0.01778
07/19/26	0.01811
07/19/26	0.01889
07/19/26	0.01875
07/19/26	0.01771
07/19/26	0.01812
07/19/26	0.01796
07/20/26	0.0185
07/20/26	0.01888
07/20/26	0.01871
07/20/26	0.01888
07/20/26	0.019
07/20/26	0.01955
07/20/26	0.01795
07/20/26	0.01901
07/20/26	0.0186
07/20/26	0.01847
